pageid	revid	ordered_class
106718	95887797	B
2070187	95922714	B
2258933	95924567	B
253409	95932308	B
19548	95959932	B
594441	95969656	FA
350297	96001481	B
8573657	96053747	Start
4293918	96117716	GA
1267942	96178320	B
169414	96196655	B
95610	96208799	Start
2896609	96250478	FA
1755865	96264192	B
1394581	96286482	Stub
1429957	96305971	Stub
1060281	96318396	Start
115248	96365122	B
5869562	96408439	Stub
5508547	96487509	Start
8612245	96525240	Stub
9349	96552689	B
144901	96554286	B
634919	96562002	Start
3936388	96623690	Stub
1163364	96627543	B
3576155	96630909	Stub
5632771	96643669	Start
1891373	96648900	Start
1424845	96653282	Start
6322808	96656014	Start
4672390	96691168	Start
945286	96765680	Stub
2802748	96768559	B
459177	96804707	FA
3516432	96829003	Start
2768437	96958517	Start
7862592	96974067	B
2522189	97046616	Start
3050449	97076338	Start
1640343	97154314	FA
6140353	97165707	Start
5517426	97196532	B
6823327	97198823	Stub
1437895	97224796	Stub
47620	97234939	B
140639	97251141	FA
27918	97274260	FA
994160	97285946	B
2658843	97293934	B
2191513	97313901	Start
8334574	97339011	FA
192974	97348466	FA
2484473	97375922	Stub
5841054	97402056	Stub
555473	97413920	FA
2859437	97427085	B
305553	97440856	B
4485507	97455258	Stub
7978458	97508504	FA
6131135	97513640	Stub
574152	97516531	Start
1093638	97527247	Stub
6265524	97528435	Stub
1055633	97551353	FA
394583	97565764	B
2074655	97569226	FA
2627960	97592771	B
5644579	97620317	B
286083	97641795	B
24102656	97642617	B
3297716	97680445	FA
1988410	97704572	Stub
152777	97723359	GA
7565382	97730665	Stub
42074	97732518	GA
7662273	97739556	Stub
199913	97748605	B
6157356	97748736	Stub
554544	97765208	Stub
12797	97766093	Stub
23430752	97777771	B
139114	97818298	B
3071829	97820182	Stub
1187649	97828263	Start
338466	97834196	B
115303	97836353	B
263894	97855812	B
658789	97857122	Stub
194913	97891354	B
5183542	97913744	B
70756	97923347	B
1087240	97933769	Stub
393850	97934807	B
49861	97999865	B
20875	98018613	B
8394508	98057624	FA
921189	98076912	Start
3566592	98116845	B
103161	98130483	Start
3007926	98146218	B
8734475	98148202	Stub
15644	98182228	B
4532123	98217259	Stub
2660402	98247784	Start
2166602	98304389	B
2445845	98312435	B
192648	98475883	B
7463656	98528913	FA
173948	98557811	B
37522	98560575	FA
2392548	98597921	Start
1223378	98626959	B
7955581	98635454	B
5102178	98655366	Stub
1222615	98658312	Stub
287740	98728407	B
1598829	98778181	B
50252	98781318	B
474318	98794312	B
8527878	98796478	Stub
275686	98827687	FA
1264024	98835163	Stub
367427	98868249	B
5986242	98876895	Start
8368656	98921470	Stub
1452796	98935845	B
7460788	98968436	Start
8791378	99008042	B
24603	99020558	FA
13374	99056760	B
8469582	99070288	Stub
10489	99091378	B
1032382	99121001	Stub
6660155	99154204	Stub
5264575	99165271	Stub
1933345	99218539	B
499549	99265179	Start
268869	99276127	Start
719460	99299462	FA
1123320	99327600	GA
200842	99329669	FA
3442071	99343656	Stub
6961215	99343797	Start
379860	99377566	GA
2140352	99379454	Start
352795	99384193	GA
969608	99386229	FA
435829	99387205	B
2971261	99414863	Start
2824497	99444742	B
6790900	99448775	Start
8445016	99476833	Start
14958	99502292	FA
105182	99520990	Start
105391	99601056	FA
4190331	99620063	FA
2844012	99651124	Start
3226774	99669386	B
1899754	99689903	FA
3535008	99706126	Stub
1556507	99726182	Stub
4704662	99730233	B
13486	99735659	FA
6083623	99776375	Stub
8854883	99781942	Stub
3139694	99790016	Start
975251	99815830	Stub
1003265	99818733	FA
2961180	99822826	FA
2643696	99849361	B
5485042	99851911	B
7212927	99897885	Stub
1726029	99906672	B
30875057	99941233	GA
1658427	99948762	Stub
7949594	99983653	Start
4204671	100071547	Start
135495	100074227	Start
396996	100131445	Start
177464	100163063	B
8296232	100219141	Stub
1197979	100233460	Stub
2527499	100248874	Stub
197978	100257228	Start
7678096	100298647	Stub
2653583	100360786	B
217487	100364791	B
7791097	100401160	Stub
8900099	100401928	Stub
228309	100411177	B
48981	100482633	Start
3149805	100494434	Stub
5221100	100500767	B
322244	100515244	B
8566126	100544604	Stub
225521	100576737	B
5883108	100626588	Start
8907823	100666923	Stub
5822187	100666946	Stub
352334	100696808	Start
859684	100705860	B
1193780	100715777	B
3119811	100728743	Stub
417848	100731378	B
7665087	100743829	B
8547012	100743928	Stub
89141	100745891	B
339234	100848461	Start
943988	100853441	Stub
2751886	100868629	Start
1770277	100872665	Start
4173442	100896615	B
1102458	100911772	FA
145814	100981799	Start
8774659	101020847	Start
4648383	101068328	B
3605937	101079758	B
412236	101114362	Start
1748812	101161453	Start
774850	101197171	B
981326	101267199	Stub
5143229	101308885	Stub
883836	101312919	B
6852933	101326152	FA
1877639	101328058	Start
785277	101337779	B
3412801	101365023	B
6087683	101416975	B
7480196	101502603	Stub
277880	101517995	B
1360457	101520145	B
8979301	101522339	B
294707	101539522	GA
2218222	101540815	Stub
1149660	101558350	B
3115427	101596760	Start
4705172	101704082	B
8988691	101714931	Stub
177782	101745536	B
1732895	101753443	Stub
2639026	101758215	Start
154957	101796052	FA
929643	101798502	B
2962354	101801240	Start
58553	101820140	B
1027093	101906374	B
83400	101923946	Start
7679300	101969524	B
63688	101997299	B
18319111	101999886	B
5762789	102004196	B
90095	102035472	GA
149225	102037046	FA
6779544	102055552	Stub
2604208	102060254	FA
73575	102064055	FA
7837093	102066230	Stub
396607	102109656	FA
5735156	102153764	FA
19834	102160787	FA
7543422	102173406	Stub
107972	102174324	Start
714348	102184197	Start
7229755	102203315	Stub
8640463	102208868	B
70501	102238296	B
1547841	102241609	B
1803489	102252974	B
2640370	102333334	B
1925522	102361491	Stub
1860542	102372090	Start
3244595	102392892	Start
1182523	102439569	Stub
7556855	102507137	B
614818	102570098	B
607797	102574722	B
3839450	102594126	B
1450259	102657563	Stub
5192920	102674458	Stub
6955575	102753919	B
617633	102764880	B
8377101	102774954	Start
52737	102776814	B
8673961	102794440	Stub
2803109	102797622	Start
217961	102803978	B
1796330	102884898	B
4502637	102956382	Stub
5140328	103001175	Stub
43505	103079569	B
567043	103091018	Stub
1787758	103126773	Start
4904437	103146500	Stub
6854309	103154449	Stub
4212408	103173696	Stub
7130379	103176667	Stub
4659573	103198631	Stub
9002161	103235569	B
8522981	103251363	B
3308685	103260454	Stub
6255065	103270462	B
1437801	103283949	B
8082299	103332627	Stub
171480	103367724	B
8119343	103414231	Stub
3982599	103416095	FA
23659760	103464534	B
367121	103504687	B
1511705	103516122	Stub
237846	103536676	B
4058804	103550337	Stub
1128444	103564261	Stub
9142590	103592279	Stub
6080724	103618120	B
8622938	103640427	FA
6117303	103681275	Stub
194273	103701968	B
236708	103758758	B
3757898	103848479	B
9113681	103888475	B
4943383	103895529	Stub
23851	103911224	B
9054763	103920233	Stub
8259436	104061622	Stub
1387121	104092668	B
8858776	104097240	Stub
694402	104125824	B
156222	104152031	FA
37662	104159601	Start
26544610	104174400	Start
26301	104238477	B
2705	104269723	B
657814	104289743	FA
6241422	104314990	B
176530	104320773	B
25120	104353612	FA
43581	104372261	B
2096956	104375450	FA
4609722	104387167	Stub
6933756	104420470	Stub
441302	104426003	B
7473	104443639	FA
6782761	104454938	FA
418902	104456174	FA
614000	104473383	B
7669549	104496184	FA
7294207	104512385	Stub
19614212	104521664	FA
1860568	104522791	FA
6987543	104539206	Start
227494	104541884	FA
7831081	104543646	FA
3254026	104558105	B
861139	104565803	B
1514297	104581525	Stub
3200791	104583369	FA
60129	104583460	B
5244455	104583530	Start
6951239	104584999	Stub
23275402	104601602	B
38268807	104602139	FA
1198225	104627992	GA
66743	104644131	FA
187326	104655858	FA
3588926	104699199	FA
353215	104746111	B
4722110	104749802	Start
49658	104762119	B
90591	104787206	B
136141	104815477	Start
6011659	104830804	Stub
474820	104842359	Stub
4050796	104877002	Stub
9129839	104895584	Start
7789459	104897322	Stub
466618	104923653	B
9255039	104924611	Stub
437478	104927644	B
5495373	104930353	Start
1844187	104945605	B
3090612	105016200	Start
8131970	105023933	Stub
8853046	105064105	Start
9246397	105075760	Stub
6866136	105081676	B
2944487	105109995	Stub
5228300	105173343	B
905580	105307286	Stub
925271	105383763	FA
4530285	105461135	Stub
4708290	105475005	B
3932791	105484721	Stub
1564884	105493427	Start
2167496	105566936	B
602564	105624400	Start
1967785	105660194	Start
9314992	105660241	Stub
1724755	105759882	Stub
1857612	105793682	Start
3764617	105827415	B
4169898	105881318	Stub
1112315	105889429	Start
52608	105926848	B
338334	105954001	Start
228927	105962812	B
7541629	105965507	Stub
477121	106000862	B
915288	106036968	B
2432417	106043139	Stub
8953	106058263	B
9346964	106060062	Stub
2733124	106150268	Stub
239459	106150408	Start
7028669	106189838	B
8631314	106254031	GA
4117334	106291908	B
3400749	106366294	Stub
47477	106424702	B
883762	106457158	FA
200386	106473018	B
43583	106504973	B
5064160	106513655	Stub
8673471	106534646	Stub
5639134	106543027	Stub
21559	106547567	B
2185775	106567041	Stub
7537445	106572964	Stub
28183912	106584139	Stub
7762235	106590641	FA
61943	106593374	Start
4171414	106624990	Stub
6802797	106634037	Stub
112220	106640632	Start
27680	106667077	FA
8085822	106672918	B
29226889	106680898	B
3663061	106716863	Stub
12558	106754574	FA
480509	106798634	B
2773192	106844970	B
9405678	106845447	Stub
9406324	106854714	Stub
9406417	106869164	Start
136283	106917522	Start
320118	106932046	B
206442	106938049	FA
210041	106952471	Start
235972	106979616	GA
9158821	106983180	Stub
9352461	107039944	Stub
3204056	107085118	Start
9406212	107100760	Stub
4107810	107107616	Stub
9426090	107124493	Stub
42586	107137651	FA
6082719	107138593	Stub
468115	107162461	B
314843	107178910	FA
1106041	107219533	B
880023	107237155	B
859760	107283243	Start
2171403	107291095	B
8622170	107297612	B
80482	107308346	B
3945185	107314911	Stub
4624848	107333427	B
1687875	107344461	Start
1794851	107368658	Start
7996519	107391692	FA
1378616	107405917	Start
2607658	107407684	Start
194000	107441052	B
4488590	107476622	Stub
9455566	107503154	B
494471	107608651	Start
4327566	107622291	B
2824289	107650329	Stub
4196	107662466	FA
80521	107666497	FA
9473603	107696509	Stub
9473825	107699483	Stub
1780559	107752984	GA
7455770	107764366	Stub
1605412	107790056	Stub
7414779	107840889	B
151994	107844777	B
4616767	107912862	GA
9490944	107941985	Stub
7454574	108000784	Stub
8738560	108047796	Stub
421051	108054149	B
1068269	108064782	Start
9501571	108080065	Stub
7505888	108122976	Stub
149300	108137161	B
8414733	108139728	B
5625031	108189703	Start
3793631	108198738	GA
9424037	108227245	GA
1398303	108228685	B
4857781	108261616	GA
594419	108265546	Start
1856388	108267796	Start
4843765	108289064	Stub
4104090	108293361	Stub
9347352	108306030	Stub
4116806	108310162	B
4745450	108314858	Stub
6482450	108316920	Stub
2591356	108321389	B
2312932	108364642	GA
8247101	108370803	Stub
587394	108404234	Start
525794	108433602	B
30863602	108436314	Stub
7287720	108450410	Stub
7627284	108489592	Stub
2680990	108492844	Stub
1413168	108496866	Stub
156704	108513337	B
148069	108583970	GA
6631035	108586346	B
54132	108589211	B
445363	108674734	B
8537731	108683748	Stub
7356074	108702937	Stub
297286	108708493	B
43127130	108747134	Stub
6359665	108755368	B
5725964	108772301	B
142292	108774052	FA
1243531	108777641	Start
6943738	108786065	Stub
6824160	108786679	Stub
419247	108789526	B
8740305	108794686	FA
1221725	108805077	B
26903	108807629	FA
8096037	108807761	FA
1213068	108808455	FA
3457911	108814177	B
5395749	108822353	Start
1007709	108843327	B
2657148	108876409	Start
9423557	108886268	FA
4337328	108939979	Stub
4859932	108967949	Stub
2275154	109024871	Stub
102227	109083739	B
4909145	109122220	Start
8800928	109123539	B
5337852	109126202	Stub
2290189	109133309	B
913303	109135185	Start
6709080	109143470	B
4154305	109158858	Stub
702194	109170359	B
632331	109180528	FA
2263750	109236628	Start
9569755	109236819	B
8746861	109241729	Stub
3021184	109270892	Start
700	109292519	B
9407963	109298554	Stub
482878	109300418	B
4917	109305087	GA
866862	109339054	B
4262607	109346954	B
23819704	109358620	B
9054372	109384181	B
622915	109395089	B
2530342	109401983	B
99034	109402595	B
244394	109408840	B
2593068	109432154	Stub
6345173	109432798	B
2305614	109474194	Stub
66065	109515714	B
147976	109519824	FA
1548464	109552986	GA
1085095	109581618	Start
40372	109583847	B
7509101	109682575	Start
1496284	109706948	FA
9619859	109712070	Stub
3895238	109713220	Stub
2770615	109714398	FA
1354151	109735320	FA
4441861	109742687	Stub
9095058	109744612	GA
947617	109769545	Start
604512	109775164	B
8856810	109787132	Start
1570358	109813065	B
9256803	109849601	B
2447	109882827	FA
9635288	109909277	Stub
1088087	109914731	Start
8847076	109921289	Start
607354	109924846	B
269897	109949938	Start
8840675	109968610	GA
2104301	109973089	B
149459	109983141	B
4761146	109983309	Stub
190453	110004956	B
1795498	110008961	B
336613	110009808	FA
17355	110030487	B
1116016	110107261	B
173848	110125684	FA
7239	110126061	FA
7268413	110137620	FA
29188721	110145473	FA
2344939	110158691	Start
944085	110159673	B
769598	110159746	Start
246186	110168129	B
513149	110169355	FA
409746	110237855	B
4020775	110238018	FA
9513661	110241564	FA
70369	110262354	Start
9131166	110283317	Start
9666482	110299190	Stub
3620997	110371792	Start
8921305	110377831	Stub
6116084	110398539	Stub
9674265	110399121	Stub
571186	110411825	B
814304	110428946	Start
205533	110430795	B
6260521	110445705	B
75392	110478977	FA
2595863	110489807	Stub
9684100	110520652	Stub
168314	110542042	B
2287338	110552606	B
187387	110596459	FA
2101485	110643958	B
6210210	110675959	Stub
575910	110690461	B
309667	110725204	B
383267	110736149	Start
9142511	110743850	GA
9704961	110760973	Stub
7491390	110816725	Stub
713996	110857646	B
1490353	110878597	FA
9720092	110928590	Stub
8664961	110967383	Start
864291	110968499	Start
4224901	110972063	Stub
2841619	110981736	B
2246	110988477	B
380353	111006336	GA
348879	111075202	B
5496286	111117543	Start
9268348	111117729	Start
3181630	111117935	Stub
3328392	111151965	Stub
23547	111153861	B
1487382	111153974	Stub
6865219	111170153	Start
147645	111174187	B
5920279	111188785	B
9740412	111193233	Stub
822045	111201605	Start
1298330	111204592	Stub
231829	111222449	B
21491527	111257752	FA
4047065	111266439	FA
928220	111279504	Start
6384330	111296258	Stub
298282	111305067	FA
3010830	111313258	B
9094306	111322636	B
1215616	111346559	GA
11118	111366727	GA
4109613	111408676	Stub
286368	111445917	B
4681165	111457952	FA
8886709	111466654	FA
569651	111481810	Start
155608	111500355	B
671582	111553211	FA
129213	111578277	GA
401102	111582953	B
1150215	111584482	Stub
516041	111588738	Start
9771922	111589863	Stub
52544	111590875	B
4377003	111592030	Start
9195868	111592350	B
2022731	111595458	Start
4606638	111598418	Start
9115692	111626709	B
9762228	111627851	B
1767959	111644226	B
4998825	111706895	B
4047853	111720191	B
236473	111721230	B
5665107	111738984	Stub
1426244	111780943	Start
2176310	111787225	B
4646662	111814197	Start
8402059	111816032	Stub
1137718	111817858	B
3356078	111864799	Start
2895931	111906697	B
298547	111947229	B
291132	111962094	B
25867	111966552	GA
99063	111975241	FA
882425	111990370	B
5671102	111991126	GA
6195	112003719	FA
1537	112032364	B
8012666	112032652	Start
518562	112065876	B
1108299	112077885	Start
9406266	112079300	Start
5982031	112099330	Stub
432087	112101859	FA
4463156	112102259	FA
400421	112102801	FA
37521	112103399	FA
5553778	112104379	FA
250701	112136953	FA
5226741	112139866	Stub
30865787	112169152	GA
8586365	112208170	Stub
91124	112211365	B
1163769	112232554	GA
31743	112241714	FA
8284618	112287856	B
174162	112330886	B
9305343	112335647	Start
7499245	112351183	B
286591	112377653	B
105407	112439057	B
2690757	112445859	Start
1328186	112459748	Start
55214	112519565	B
4849303	112527654	B
301626	112537434	B
5672638	112545433	Stub
9456410	112556446	Start
5127248	112565031	Stub
418583	112569727	B
171576	112581625	B
18894	112633735	GA
853210	112656747	Stub
31471	112661714	B
1031258	112683687	B
19595026	112694691	B
1991885	112707469	Start
4181165	112764449	Stub
1238874	112785628	B
9831020	112798508	Stub
52649	112815679	B
268925	112828299	B
1289980	112906047	B
9583246	112910849	Start
4711053	112911031	Stub
3413511	112924978	Stub
6075516	112947568	Stub
7661978	112969461	B
3051556	112989081	Start
8900317	113012231	FA
52533	113017062	B
3648947	113026353	Stub
9892363	113046378	Stub
2822902	113118781	Stub
9146828	113129757	Start
7188435	113143706	B
78202	113165122	Start
6014332	113186654	FA
3985852	113187761	B
7332868	113225072	B
4013605	113263049	Stub
105963	113267349	B
8081217	113340097	GA
445975	113346272	B
9622085	113351084	GA
609987	113373991	B
1768016	113382689	Start
882433	113389593	Start
3277	113441228	FA
475584	113460271	B
6631807	113532617	Start
9811430	113533625	B
8583468	113543261	Start
9635888	113562081	Stub
21816397	113572909	B
555656	113589668	FA
2236836	113599910	FA
5506044	113607158	FA
9923996	113611120	Stub
18835362	113630294	FA
409524	113640660	FA
6660040	113651040	Stub
4483660	113688674	B
1164302	113701784	B
6651998	113704676	Stub
7029997	113738462	FA
9398796	113747384	GA
4366578	113769099	FA
1210536	113780141	B
9954178	113838504	Stub
7838634	113841461	B
676678	113887654	FA
5232874	113889383	Start
3668	113896576	B
268705	113907926	B
5377885	113942900	Stub
1960339	113943822	Start
4323952	113960064	FA
8982284	114020055	B
8892543	114040726	Stub
96113	114079360	B
6859106	114082290	B
6302283	114092908	Stub
682527	114095759	B
2937699	114112881	FA
6680729	114137144	Start
8830472	114140541	Stub
6995767	114168606	Start
9295460	114183358	B
2402234	114184167	B
160760	114187782	B
3631808	114204408	Start
4127349	114232044	Start
2945628	114287917	Stub
7267622	114290734	Stub
637432	114295838	B
4554455	114300534	Stub
9183371	114311195	B
7364302	114316275	Start
2067079	114317531	B
920665	114356593	B
24760673	114384960	B
9846732	114402129	Start
9841710	114422430	B
10003264	114440936	Start
1242161	114458045	Stub
13869	114469234	FA
9964711	114471113	Stub
1426102	114472748	GA
4864529	114483132	B
2992760	114524064	FA
7993552	114540430	Stub
9405042	114552177	Stub
2695493	114565100	Stub
275223	114622146	B
3249996	114644270	GA
20165568	114724445	Start
3611210	114724734	B
9897217	114730759	Start
10027484	114741350	Stub
7105395	114762616	B
765509	114766256	B
9976193	114767341	Start
1717347	114790113	Start
10033461	114824771	Stub
2670014	114874512	B
9334130	114878267	Stub
40452915	114890603	FA
776028	114917457	Start
205522	114920089	B
10042026	114943780	Stub
3098901	114999356	B
