pageid,revid,user_rating,flesch_reading_ease,flesch_kincaid_grade,smog_index,coleman_liau_index,automated_readability_index,dale_chall_readability_score,difficult_words,linsear_write_formula,gunning_fog,readability_consensus,infonoisescore,logcontentlength,logreferences,logpagelinks,numimageslength,num_citetemplates,lognoncitetemplates,num_categories,hasinfobox,lvl2headings,lvl3heading
33684,59033456,FA,59.64,9.9,13.0,17.0,16.7,8.98,943,10.5,10.0,9th and 10th grade,0.4021143803337155,14.280915728185574,0.0,7.622051819456376,0.0003396594913599117,0,3.4594316186372978,13,False,12,0
1529732,59044882,B,49.15,11.9,14.6,18.98,19.1,8.89,566,8.5,10.8,8th and 9th grade,0.39408452527344506,13.634357301137976,0.0,7.90086680798075,0.00012944146009966992,0,2.0,1,True,8,0
804581,59057552,FA,50.16,11.5,14.6,15.9,16.4,8.49,1638,7.0,10.4,15th and 16th grade,0.3866930605960629,15.314547842018058,3.5849625007211565,8.027905996569885,0.00019795447047179148,0,3.0,15,False,8,7
32745,59286355,FA,40.69,13.1,14.6,18.28,18.4,8.77,1490,7.5,10.8,10th and 11th grade,0.39413150671621855,15.096262182544304,5.20945336562895,8.31741261376487,0.0002671913332847531,7,3.5849625007211565,1,False,9,13
426823,59329619,B,57.61,10.7,13.0,16.02,16.8,8.72,330,12.0,10.8,10th and 11th grade,0.38121420389461624,12.944712061043486,0.0,6.303780748177103,0.0002290950744558992,0,1.0,1,False,5,0
2800283,59422766,B,37.64,14.2,17.1,25.07,25.2,9.93,208,16.5,12.0,16th and 17th grade,0.5298298111090332,11.877284133523196,0.0,5.20945336562895,0.0,0,3.8073549220576037,2,False,2,0
5637105,59609672,B,56.25,9.1,13.0,23.08,19.4,10.09,68,6.0,8.0,9th and 10th grade,0.47481531229012763,9.951284714966972,0.0,3.5849625007211565,0.0,0,2.807354922057604,3,False,2,0
3051575,59617663,FA,46.78,10.7,13.0,18.85,16.4,8.74,575,18.0,8.4,10th and 11th grade,0.4868489583333333,13.482807956726667,3.0,6.266786540694902,0.00026041666666666666,11,2.321928094887362,3,False,10,0
348333,59625106,B,41.7,12.7,14.6,19.61,19.2,9.04,511,10.5,10.4,10th and 11th grade,0.3851311523725317,13.502334580197997,0.0,6.672425341971495,0.00014736221632773356,0,2.321928094887362,3,False,4,12
5022700,59696410,B,23.43,13.5,14.6,32.01,26.3,11.02,147,9.0,7.6,14th and 15th grade,0.46684749849306806,11.101975670949232,3.4594316186372978,4.857980995127573,0.0,0,0.0,6,False,2,1
3671759,59925700,Stub,56.25,9.1,11.2,18.2,15.5,10.28,40,7.5,8.0,7th and 8th grade,0.37971391417425226,9.319672120946995,0.0,3.0,0.0,0,1.5849625007211563,1,False,1,0
3016271,60024142,FA,52.19,10.7,13.0,17.11,16.2,8.44,1181,16.5,9.6,16th and 17th grade,0.38579058872676275,14.831999919509737,5.857980995127572,7.894817763307945,0.0003282308357950646,0,2.807354922057604,8,True,7,0
5674611,60104384,Stub,19.71,17.0,18.2,24.89,25.9,11.0,92,8.5,12.4,25th and 26th grade,0.5474006116207951,10.140829770773001,0.0,4.459431618637297,0.0,0,2.584962500721156,7,False,1,0
3908149,60164818,Start,35.61,15.0,17.1,21.99,24.1,10.43,96,16.5,12.8,16th and 17th grade,0.5253283302063789,10.44086916761087,0.0,5.044394119358453,0.0,0,1.0,8,False,2,0
1108485,60211914,B,19.71,17.0,20.3,40.73,38.5,9.27,911,8.5,12.4,8th and 9th grade,0.038444181192531124,15.028898889559011,0.0,6.894817763307944,0.00016923337282112033,0,0.0,0,False,5,9
5689940,60304157,Start,59.64,9.9,13.0,12.47,12.8,9.18,227,7.5,10.0,9th and 10th grade,0.35823993358239936,12.191059214531656,0.0,4.643856189774724,0.0,0,1.0,0,False,3,0
5285192,60405493,B,10.91,16.2,17.1,33.53,29.3,10.46,149,11.0,9.2,10th and 11th grade,0.47939880798134227,11.219168520462162,2.0,4.321928094887363,0.0,0,1.5849625007211563,2,False,7,0
2522771,60412777,B,33.58,15.8,15.9,17.53,21.0,9.58,335,20.5,13.6,20th and 21th grade,0.3798861949529936,12.782383991197,2.0,5.247927513443585,0.0006185056902523503,0,1.5849625007211563,4,False,9,0
267008,60550282,FA,50.16,11.5,14.6,20.59,20.0,8.22,1359,6.0,10.4,20th and 21th grade,0.4438951508360248,15.083728619451385,5.523561956057013,8.800899899920305,0.00043943488673565793,0,5.129283016944966,4,True,12,19
1540309,60693022,FA,51.18,11.1,14.6,18.45,18.0,8.53,910,13.0,10.0,17th and 18th grade,0.40517796899283576,14.405540383376932,2.0,7.9188632372745955,0.00037906068761608735,5,2.321928094887362,4,False,10,0
50943,60783277,B,38.66,13.8,14.6,17.76,18.8,8.89,1523,6.5,11.6,11th and 12th grade,0.35920616887041024,15.185185166820329,2.321928094887362,8.129283016944965,0.0004351084145132829,0,4.08746284125034,2,False,11,11
155311,60903909,B,40.69,13.1,14.6,19.67,19.6,9.84,569,29.5,10.8,19th and 20th grade,0.4225482625482625,13.335390354693924,1.5849625007211563,6.7414669864011465,0.00015444015444015445,0,2.807354922057604,4,True,9,4
333778,61144396,FA,60.65,9.5,13.0,14.68,14.3,8.45,600,8.5,9.6,9th and 10th grade,0.40886761556871143,13.754365599672196,0.0,6.845490050944376,0.00018894067262879456,0,1.5849625007211563,7,False,8,0
3844203,61191129,B,28.17,15.8,17.1,19.27,21.1,9.95,191,13.0,12.4,12th and 13th grade,0.42641946697566624,11.86843675585817,0.0,3.4594316186372978,0.0,1,3.5849625007211565,1,False,3,0
329956,61224445,B,52.19,10.7,13.0,15.72,15.4,8.76,429,9.0,9.6,8th and 9th grade,0.38420273769885316,13.237658118679688,0.0,5.78135971352466,0.0007399186089530152,0,2.807354922057604,1,False,8,5
5766507,61302176,B,45.76,11.1,13.0,19.89,17.6,9.25,316,12.0,8.8,11th and 12th grade,0.46299395031535595,12.457124331540806,3.1699250014423126,6.357552004618085,0.00025743338911056766,0,1.5849625007211563,7,True,5,0
275536,61368308,FA,38.66,13.8,15.9,17.82,19.3,9.52,723,8.0,11.6,11th and 12th grade,0.4074507966260543,13.828037285580194,4.643856189774724,6.700439718141092,0.00017572633552014996,0,1.5849625007211563,7,True,8,0
4249148,61391101,Stub,6.5,15.8,15.9,32.88,26.8,11.0,65,8.0,7.6,15th and 16th grade,0.5883143049026192,9.741466986401146,0.0,4.0,0.0,0,1.0,2,False,2,0
1631703,61443401,Stub,44.41,9.6,11.2,28.22,21.9,11.77,30,4.5,6.0,11th and 12th grade,0.5828877005347594,8.29920801838728,0.0,3.0,0.0,0,1.0,1,False,1,0
4732472,61691820,Stub,45.09,13.4,15.9,20.83,22.6,10.12,105,16.5,12.4,22th and 23th grade,0.5569937369519833,10.56128794516483,0.0,4.700439718141093,0.0004175365344467641,0,2.807354922057604,4,True,3,0
879180,61706292,FA,51.18,11.1,13.0,18.39,17.9,9.41,388,7.0,10.0,9th and 10th grade,0.42588132253120214,12.86611979330307,0.0,6.209453365628951,0.0004379242391066346,0,2.584962500721156,3,False,6,0
3332998,61722549,Stub,22.41,13.9,14.6,30.74,25.8,9.8,71,19.0,8.0,30th and 31th grade,0.6456456456456456,9.800899899920305,0.0,4.392317422778761,0.0005005005005005005,0,1.5849625007211563,2,True,2,2
3231029,61723507,B,39.67,13.4,14.6,19.38,19.7,9.84,291,14.5,11.2,14th and 15th grade,0.45168195718654436,12.33817924990011,0.0,5.491853096329675,0.00045871559633027525,0,1.5849625007211563,2,True,7,2
3519778,61802717,FA,29.86,13.1,14.6,27.08,23.1,9.53,1241,8.0,8.4,7th and 8th grade,0.5390631996895244,14.380325772263733,6.10852445677817,7.562242424221073,0.00038809445621996,4,6.599912842187128,8,False,9,0
113735,61837344,B,46.1,13.0,15.9,16.37,18.3,9.37,671,9.0,12.0,15th and 16th grade,0.30812131846096,13.898979204622515,0.0,5.285402218862249,0.00012532898859506203,0,0.0,4,False,3,3
5811192,61858149,B,47.79,10.3,11.2,19.13,16.1,8.24,202,6.0,8.0,10th and 11th grade,0.3773243376666118,12.293471648838135,0.0,6.285402218862249,0.0,1,1.5849625007211563,1,True,5,0
1631439,61869972,B,52.53,12.6,14.6,14.92,18.1,8.48,943,26.0,12.8,14th and 15th grade,0.353861228044709,14.64773947276927,0.0,6.022367813028454,0.0001814486863115111,0,1.0,6,False,5,0
3435832,61915088,B,58.62,10.3,11.2,18.27,18.1,9.61,133,12.5,10.4,9th and 10th grade,0.4603698811096433,11.152284842306582,0.0,4.906890595608519,0.0,0,2.0,5,False,2,0
1143433,61962293,FA,34.26,13.5,15.9,21.52,20.1,9.0,928,11.0,10.0,21th and 22th grade,0.4473704683367046,14.215305475228288,5.7279204545632,6.977279923499917,0.00038898397386027695,2,1.0,4,False,8,0
5464369,62065088,Stub,36.28,12.7,14.6,24.54,21.7,10.3,80,8.5,9.2,8th and 9th grade,0.4748603351955307,10.339850002884624,0.0,4.392317422778761,0.0,0,0.0,3,False,1,0
4689264,62117070,FA,25.8,14.6,15.9,23.61,21.8,9.71,1845,13.0,10.0,9th and 10th grade,0.4327585832010611,15.11178773580101,4.906890595608519,8.957102041562287,0.00028266399947815877,0,4.584962500721157,7,True,13,0
1007525,62136438,Start,24.78,15.0,18.2,21.23,20.5,9.84,231,7.0,10.4,20th and 21th grade,0.43377976190476186,12.091435386323608,0.0,5.7279204545632,0.0,0,1.5849625007211563,7,False,4,0
584593,62158570,FA,35.27,13.1,14.6,20.36,19.0,9.08,709,10.5,9.6,9th and 10th grade,0.4368738554346655,13.84470576441194,4.321928094887363,6.988684686772166,0.0005386189809328881,0,1.5849625007211563,3,False,12,9
1184973,62158582,B,57.61,10.7,14.6,20.65,20.4,8.73,307,14.5,10.8,14th and 15th grade,0.43309859154929575,12.77869318322384,0.0,7.539158811108032,0.00022007042253521127,0,2.321928094887362,3,True,3,1
655475,62178594,B,37.3,12.3,14.6,22.04,19.4,8.94,580,8.0,8.8,8th and 9th grade,0.4085773144391036,13.608139290843443,0.0,7.03342300153745,0.0003121293464011486,0,2.0,1,False,11,7
673671,62188284,FA,61.67,9.1,13.0,15.2,14.1,8.2,1114,3.5,9.2,8th and 9th grade,0.3576471333143382,14.788055552025686,0.0,7.9188632372745955,0.0005381960933295343,0,1.5849625007211563,6,False,10,6
1344726,62368049,FA,45.76,11.1,13.0,19.02,16.9,9.29,874,12.5,8.8,12th and 13th grade,0.40848704960336424,14.083229992128143,3.1699250014423126,7.6865005271832185,0.00047787441460384213,0,3.1699250014423126,3,True,13,0
338937,62385076,B,49.15,11.9,13.0,15.03,15.9,8.57,675,19.0,10.8,15th and 16th grade,0.35490066952036003,14.01880870916398,0.0,6.78135971352466,0.000219514872132587,1,1.5849625007211563,7,True,8,0
5749898,62468380,B,36.28,12.7,15.9,21.75,19.6,9.82,341,30.5,9.2,9th and 10th grade,0.4402769037130271,12.623424289869911,3.0,5.78135971352466,0.00012586532410320956,0,0.0,5,False,7,0
43667,62515129,FA,43.73,11.9,14.6,20.94,19.5,9.18,1583,18.0,9.6,9th and 10th grade,0.44856247114005876,14.92184093707449,5.906890595608519,7.8392037880969445,0.00017012175857292148,0,4.584962500721157,15,False,11,2
37142,62523094,Start,59.64,9.9,13.0,16.24,16.2,9.41,208,10.5,10.0,9th and 10th grade,0.39965397923875434,12.016111838220512,0.0,5.247927513443585,0.00021626297577854672,0,0.0,3,False,3,0
721483,62588948,Stub,16.32,16.2,19.3,29.0,27.0,11.72,29,12.5,10.4,12th and 13th grade,0.5251299826689775,8.442943495848729,0.0,3.4594316186372978,0.0,0,2.0,3,False,0,0
1925204,62607703,GA,56.59,11.1,14.6,17.47,18.4,8.5,716,19.5,11.2,19th and 20th grade,0.4102723959332438,14.044650256960706,0.0,6.6293566200796095,0.0001438710915020142,0,2.807354922057604,5,True,8,3
604198,62680091,B,24.78,15.0,17.1,25.18,24.0,9.71,1072,13.0,10.4,12th and 13th grade,0.43375830490213685,14.381542951184585,0.0,8.73470962022584,0.00014365236128568862,0,2.0,7,True,7,7
221377,62807436,FA,47.12,12.7,14.6,16.71,18.4,9.13,733,26.5,11.6,26th and 27th grade,0.40555038589961134,13.905575039562665,0.0,7.011227255423254,0.00010947506705347856,0,3.3219280948873626,8,True,10,0
890141,62829951,FA,54.22,9.9,13.0,20.07,17.7,8.37,534,29.0,8.8,9th and 10th grade,0.4840238872129533,13.565102078360313,4.906890595608519,6.820178962415189,6.156498183833036e-05,0,3.0,6,False,5,0
35023,62870715,Start,78.25,4.8,8.8,13.02,9.4,8.18,111,2.5,6.0,8th and 9th grade,0.30996044588277594,11.303780748177104,0.0,4.643856189774724,0.0,0,1.0,2,False,5,4
197225,62872377,B,43.73,11.9,14.6,21.06,19.4,10.21,971,8.5,9.6,9th and 10th grade,0.3698901843161918,14.077817120895903,0.0,8.214319120800766,4.837695321948624e-05,0,2.807354922057604,2,False,12,5
1660300,62885119,Stub,60.31,7.6,11.2,21.16,16.4,8.73,17,5.0,6.4,8th and 9th grade,0.45474613686534215,8.361943773735241,0.0,3.3219280948873626,0.0,0,1.5849625007211563,2,False,0,0
4522015,62915446,B,96.52,4.0,11.2,24.82,21.8,6.62,417,12.0,8.8,11th and 12th grade,0.3856540396567032,14.25679838607939,0.0,7.10852445677817,0.0003699319325244155,0,4.247927513443585,1,False,8,28
130361,62946819,Start,80.28,4.1,8.8,12.9,9.0,7.34,78,4.5,5.2,8th and 9th grade,0.39443059019118865,10.970824901362617,0.0,4.08746284125034,0.00041562759767248546,0,2.321928094887362,2,False,3,0
4806056,62964553,Start,59.3,8.0,8.8,18.26,14.4,7.92,84,6.0,6.8,7th and 8th grade,0.455842653297339,11.016808287686555,0.0,3.9068905956085187,0.0007713073659853452,0,2.0,4,False,4,4
621004,62993533,FA,51.18,11.1,13.0,15.49,15.5,7.99,1063,6.5,10.0,15th and 16th grade,0.36474631455186757,14.85909795170749,4.08746284125034,8.139551352398794,0.0002411745199119713,0,1.0,2,False,5,12
420985,63026736,B,71.14,7.6,11.2,11.48,10.8,7.46,750,28.0,8.8,10th and 11th grade,0.42935281837160755,14.451855028397755,0.0,5.08746284125034,8.350730688935282e-05,0,2.0,5,True,6,3
1281607,63036632,B,60.65,9.5,13.0,14.16,13.9,8.01,585,8.5,9.6,9th and 10th grade,0.3697478991596639,13.933414038128284,0.0,6.426264754702098,0.0002897710808461316,1,1.5849625007211563,5,False,5,10
2580876,63087321,Stub,3.46,17.0,18.2,32.42,28.0,11.03,51,8.0,8.8,27th and 28th grade,0.5413469735720375,9.388017285345136,0.0,4.0,0.0008525149190110827,0,2.0,6,False,0,0
162248,63119337,FA,47.79,10.3,13.0,19.2,16.3,8.66,1637,12.0,8.0,12th and 13th grade,0.37232025996299134,15.203271522207839,5.807354922057605,7.643856189774724,0.00042875840592137925,1,2.0,3,False,7,12
3421031,63165809,FA,35.27,13.1,14.6,18.68,17.7,9.01,1692,14.5,9.6,14th and 15th grade,0.39583333333333337,15.20361565375737,4.807354922057604,8.383704292474054,0.0003922111480251015,0,3.0,1,False,8,10
331219,63173543,FA,56.59,11.1,14.6,14.86,16.0,8.92,915,12.0,11.2,14th and 15th grade,0.40008824178248403,14.319954310686944,0.0,7.257387842692652,0.00013236267372600927,0,1.0,3,False,7,7
300548,63187406,FA,42.72,12.3,14.6,18.62,18.0,9.0,1787,18.5,10.0,18th and 19th grade,0.39060752086739525,15.294584853365436,0.0,8.848622940429339,0.00025815334308579296,1,2.807354922057604,4,False,7,14
2905929,63249738,Stub,73.17,6.8,8.8,17.68,14.9,9.29,28,15.5,8.0,8th and 9th grade,0.7165991902834008,8.139551352398794,0.0,3.3219280948873626,0.0,0,1.5849625007211563,0,False,1,0
750464,63358789,FA,46.1,13.0,15.9,14.86,17.2,9.14,532,12.0,12.0,11th and 12th grade,0.3778143876990665,13.538310202597684,0.0,6.149747119504682,0.00015689966266572527,0,1.5849625007211563,3,False,5,0
53869,63465167,FA,53.21,10.3,13.0,17.69,16.3,8.54,811,12.5,9.2,12th and 13th grade,0.44276785714285716,14.138431806276847,0.0,7.209453365628949,0.00013392857142857144,0,3.1699250014423126,25,False,11,0
5433334,63550645,GA,34.26,13.5,15.9,19.32,18.7,8.13,1241,18.0,10.0,18th and 19th grade,0.506691042047532,14.920352855415082,5.754887502163469,7.820178962415189,0.00014625228519195613,14,4.08746284125034,2,False,14,0
1614606,63582854,B,59.64,9.9,13.0,13.81,14.1,8.9,352,7.5,10.0,9th and 10th grade,0.41048824593128386,12.879966079664356,0.0,4.523561956057013,0.00012055455093429777,1,0.0,3,False,6,0
3030449,63901174,Stub,38.66,13.8,14.6,19.21,20.2,9.49,36,12.5,11.6,11th and 12th grade,0.4534090909090909,9.41151098801207,0.0,2.321928094887362,0.0,0,1.0,0,False,1,0
5376661,63905162,Stub,35.27,13.1,15.9,26.45,23.8,9.79,32,11.0,9.6,9th and 10th grade,0.5423728813559322,8.839203788096945,0.0,3.700439718141092,0.0,0,1.0,4,False,1,0
5396224,64023878,GA,36.63,14.6,15.9,18.69,21.0,9.54,212,12.5,12.4,12th and 13th grade,0.4528046421663443,12.050528905530557,3.700439718141092,3.8073549220576037,0.0,0,1.0,2,False,2,0
5816193,64044046,Stub,12.94,15.4,17.1,36.19,30.6,12.4,51,11.0,8.4,30th and 31th grade,0.6368989205103042,8.76487159073609,0.0,3.9068905956085187,0.0009813542688910696,0,1.5849625007211563,4,False,0,2
2343654,64099321,FA,51.18,11.1,14.6,19.49,18.5,8.69,559,10.5,10.0,18th and 19th grade,0.443349444479317,13.67970000576925,4.459431618637297,6.584962500721156,0.0003138534931893792,0,1.0,1,False,8,0
2569571,64102143,Start,40.34,11.1,13.0,24.41,20.3,10.08,91,8.0,7.6,7th and 8th grade,0.5886524822695036,10.302638923787553,0.0,4.459431618637297,0.0004432624113475177,0,2.321928094887362,4,False,1,0
311455,64104520,FA,56.59,11.1,13.0,15.79,17.0,8.69,611,14.0,11.2,16th and 17th grade,0.3900587659157688,13.798370541579494,0.0,6.6865005271832185,0.0003672869735553379,0,2.321928094887362,5,False,8,0
216601,64225105,FA,38.66,13.8,15.9,17.12,18.4,8.86,702,14.0,11.6,13th and 14th grade,0.38779297910701027,14.066341505445017,2.321928094887362,6.714245517666122,0.00042422314137236184,0,1.0,5,False,9,0
250527,64225971,FA,43.73,11.9,15.9,25.87,23.3,8.77,424,16.5,9.6,25th and 26th grade,0.45152603231597843,13.232720707964873,3.4594316186372978,6.599912842187128,0.0002244165170556553,0,4.169925001442312,2,False,9,2
84625,64314793,FA,60.65,9.5,11.2,15.03,14.7,7.7,1182,28.0,9.6,9th and 10th grade,0.4374110229814928,14.944895039677872,2.584962500721156,8.271463027904375,2.54220052877771e-05,6,3.9068905956085187,20,True,8,5
1666594,64327770,Stub,49.82,9.5,13.0,22.61,18.2,10.6,38,7.0,7.2,10th and 11th grade,0.4576719576719577,9.076815597050832,0.0,3.8073549220576037,0.0,0,1.5849625007211563,2,False,1,0
79394,64377420,Start,3.46,17.0,17.1,35.61,30.5,10.9,128,7.0,8.8,16th and 17th grade,0.4474856779121579,10.878817284614229,0.0,4.523561956057013,0.00031826861871419476,0,1.0,1,False,3,0
6007334,64382150,Stub,51.52,13.0,14.6,21.59,24.0,11.59,47,16.5,13.2,12th and 13th grade,0.7572314049586777,8.487840033823051,0.0,3.4594316186372978,0.0,0,1.5849625007211563,0,False,1,0
1239249,64392153,Stub,24.78,15.0,17.1,19.49,19.3,10.99,26,13.0,10.4,12th and 13th grade,0.35232067510548526,8.76487159073609,0.0,1.0,0.0,0,1.0,1,False,1,0
4804597,64440305,FA,36.28,12.7,14.6,24.19,21.7,8.13,2167,6.0,9.2,21th and 22th grade,0.58048,15.510362402000927,0.0,7.807354922057604,0.0002176,82,7.247927513443586,2,False,7,4
4917877,64463831,B,47.12,12.7,14.6,20.66,21.2,10.4,85,9.0,11.6,20th and 21th grade,0.4593541202672605,10.278449458220482,0.0,3.4594316186372978,0.0005567928730512249,0,2.584962500721156,3,False,1,0
5325815,64617311,FA,33.24,13.8,15.9,23.78,22.7,9.16,558,20.0,10.4,23th and 24th grade,0.5415130880239896,13.315857147262829,4.857980995127573,6.857980995127572,0.00043730867745361406,14,2.0,2,True,7,0
2242951,64628619,Start,56.25,9.1,13.0,13.62,11.7,8.73,54,7.0,8.0,8th and 9th grade,0.3726114649681529,10.213104219641908,0.0,2.807354922057604,0.0,0,0.0,1,False,1,0
216663,64653072,FA,44.07,13.8,15.9,16.37,19.2,9.4,1433,14.5,12.8,15th and 16th grade,0.3748401720330118,14.922119781589268,2.321928094887362,7.6293566200796095,0.000290596303615018,0,2.584962500721156,8,False,11,5
99338,64656925,B,48.13,12.3,14.6,16.37,17.5,9.55,373,7.5,11.2,17th and 18th grade,0.3891087921314622,12.858175310575492,0.0,5.7279204545632,0.0003598416696653472,0,0.0,9,False,4,0
418065,64679346,FA,17.34,15.8,15.9,27.55,25.2,9.36,1919,12.5,10.0,15th and 16th grade,0.5259350772591359,15.170903060027145,6.169925001442312,8.204571144249204,0.00026857173551055486,59,3.8073549220576037,9,True,11,15
158835,64714172,FA,44.75,11.5,14.6,19.14,17.4,8.66,726,12.5,9.2,8th and 9th grade,0.4136359131899713,14.032648446362225,4.459431618637297,6.94251450533924,0.00034684372212862946,0,2.321928094887362,6,True,8,6
4581345,64724846,GA,35.27,13.1,14.6,23.44,21.3,9.19,298,13.0,9.6,12th and 13th grade,0.5750942478414204,12.238703279427725,4.247927513443585,6.022367813028454,0.0,7,2.0,4,True,7,3
3407813,64725010,FA,25.8,14.6,14.6,25.52,23.4,8.79,488,14.0,10.0,14th and 15th grade,0.573133945189654,13.175705475525927,4.643856189774724,6.965784284662088,0.00012836146588794044,12,2.584962500721156,5,True,8,4
4040947,64746815,B,38.66,13.8,17.1,22.17,22.8,9.29,485,12.0,11.6,11th and 12th grade,0.46090287688725307,13.297059551808703,0.0,5.807354922057605,0.0,0,1.0,2,False,6,0
5975244,64755345,Stub,34.93,11.1,11.2,27.24,21.2,9.45,11,6.5,6.4,11th and 12th grade,0.5173611111111112,7.375039431346925,0.0,2.584962500721156,0.0,0,1.0,3,False,0,0
112476,64790232,Start,69.79,6.0,11.2,16.16,12.1,8.07,133,15.0,6.0,5th and 6th grade,0.5289410509469192,11.268542000300123,0.0,5.08746284125034,0.0005334755934915977,0,2.584962500721156,2,True,5,0
33816,64817398,FA,32.22,14.2,15.9,21.41,21.1,9.41,1828,6.5,10.8,21th and 22th grade,0.45355202806958217,15.145733172611974,6.022367813028454,8.353146825498083,6.34102005876012e-05,7,4.0,6,False,10,8
1684112,64819026,Stub,43.06,14.2,13.0,19.21,22.1,9.86,52,13.5,13.2,13th and 14th grade,0.36721311475409835,10.02513956227851,0.0,3.5849625007211565,0.0,0,1.0,6,False,1,0
2182523,64849955,B,60.65,9.5,11.2,16.65,15.9,8.71,210,53.5,9.6,9th and 10th grade,0.445941091954023,12.01297364837454,0.0,5.78135971352466,0.00035919540229885057,0,1.0,5,False,5,0
113727,64856919,FA,56.25,9.1,13.0,21.05,17.7,8.75,1172,6.0,8.0,8th and 9th grade,0.37110788163631303,14.67771964164101,5.285402218862249,7.7279204545632,0.0001546025169289756,0,3.0,6,False,5,10
181413,64901917,B,48.13,12.3,13.0,15.84,16.7,9.29,434,7.5,11.2,12th and 13th grade,0.422499011466983,13.065247821657529,0.0,5.906890595608519,9.885330170027679e-05,4,1.0,4,False,5,0
945166,64930886,Start,38.32,18.1,19.3,16.61,26.0,9.74,117,13.5,18.4,18th and 19th grade,0.27956989247311825,11.466076461396254,0.0,5.044394119358453,0.00032583903551645487,0,0.0,2,False,0,0
5107856,65010230,Stub,36.28,12.7,13.0,24.71,22.0,11.12,121,30.5,9.2,12th and 13th grade,0.6346530772246177,10.417852514885897,0.0,4.906890595608519,0.0,0,1.5849625007211563,3,True,2,0
5504166,65016997,Stub,-12.44,19.0,18.2,49.7,41.2,12.65,25,9.0,8.4,8th and 9th grade,0.4858096828046744,8.357552004618084,0.0,3.700439718141092,0.0,0,1.0,5,False,0,0
53273,65125133,FA,31.89,12.3,13.0,24.53,20.4,8.83,2066,7.0,7.6,12th and 13th grade,0.4315334128878282,15.461575367969738,6.475733430966398,8.569855608330949,0.00044749403341288785,0,3.8073549220576037,5,True,8,15
